drugbank_id	interacting_drugbank_id	name	description
DB01242	DB00623	Fluphenazine	
DB01242	DB04842	Fluspirilene	
DB01242	DB00176	Fluvoxamine	
DB01242	DB00502	Haloperidol	
DB01242	DB01354	Heptabarbital	
DB01242	DB01355	Hexobarbital	
DB01242	DB00956	Hydrocodone	
DB01242	DB00557	Hydroxyzine	
DB01242	DB00677	Isoflurophate	
DB01242	DB04924	Itopride	
DB01242	DB00601	Linezolid	
DB01242	DB01356	Lithium	
DB01242	DB00408	Loxapine	
DB01242	DB08933	LULICONAZOLE	
DB01242	DB00653	Magnesium Sulfate	
DB01242	DB00933	Mesoridazine	
DB01242	DB00474	Methohexital	
DB01242	DB01403	Methotrimeprazine	
DB01242	DB00422	Methylphenidate	
DB01242	DB01233	Metoclopramide	
DB01242	DB00264	Metoprolol	
DB01242	DB00765	Metyrosine	
DB01242	DB06148	Mianserin	
DB01242	DB00834	Mifepristone	
DB01242	DB04896	Milnacipran	
DB01242	DB08893	Mirabegron	
DB01242	DB01618	Molindone	
DB01242	DB00486	Nabilone	
DB01242	DB04861	Nebivolol	
DB01242	DB00334	Olanzapine	
DB01242	DB00904	Ondansetron	
DB01242	DB01173	Orphenadrine	
DB01242	DB01267	Paliperidone	
DB01242	DB06603	Panobinostat	
DB01242	DB00715	Paroxetine	
DB01242	DB00022	Peginterferon alfa-2b	
DB01242	DB00312	Pentobarbital	
DB01242	DB08883	Perampanel	
DB01242	DB00850	Perphenazine	
DB01242	DB01100	Pimozide	
DB01242	DB06808	Piperacetazine	
DB01242	DB00761	Potassium Chloride	
DB01242	DB00413	Pramipexole	
DB01242	DB01278	Pramlintide	
DB01242	DB00794	Primidone	
DB01242	DB00433	Prochlorperazine	
DB01242	DB00420	Promazine	
DB01242	DB01182	Propafenone	
DB01242	DB01224	Quetiapine	
DB01242	DB00908	Quinidine	
DB01242	DB00409	Remoxipride	
DB01242	DB00206	Reserpine	
DB01242	DB00734	Risperidone	
DB01242	DB00268	Ropinirole	
DB01242	DB05271	Rotigotine	
DB01242	DB06201	Rufinamide	
DB01242	DB00418	Secobarbital	
DB01242	DB00021	Secretin	
DB01242	DB06144	Sertindole	
DB01242	DB01104	Sertraline	
DB01242	DB06290	Simeprevir	
DB01242	DB00391	Sulpiride	
DB01242	DB09034	Suvorexant	
DB01242	DB00675	Tamoxifen	
DB01242	DB06204	Tapentadol	
DB01242	DB08880	Teriflunomide	
DB01242	DB01041	Thalidomide	
DB01242	DB00679	Thioridazine	
DB01242	DB01623	Thiothixene	
DB01242	DB01409	Tiotropium	
DB01242	DB00273	Topiramate	
DB01242	DB00193	Tramadol	
DB01242	DB00831	Trifluoperazine	
DB01242	DB00508	Triflupromazine	
DB01242	DB08881	Vemurafenib	
DB01242	DB01392	Yohimbine	
DB01242	DB00246	Ziprasidone	
DB01242	DB00425	Zolpidem	
DB01242	DB01624	Zuclopenthixol	
DB01244	DB01351	Amobarbital	
DB01244	DB00732	Atracurium	
DB01244	DB00237	Butabarbital	
DB01244	DB00241	Butalbital	
DB01244	DB00258	Calcium Acetate	
DB01244	DB06724	Calcium carbonate	
DB01244	DB01164	Calcium Chloride	
DB01244	DB00501	Cimetidine	
DB01244	DB00565	Cisatracurium Besylate	
DB01244	DB01211	Clarithromycin	
DB01244	DB00758	Clopidogrel	
DB01244	DB00590	Doxazosin	
DB01244	DB00196	Fluconazole	
DB01244	DB01320	Fosphenytoin	
DB01244	DB01167	Itraconazole	
DB01244	DB01377	Magnesium oxide	
DB01244	DB01397	Magnesium salicylate	
DB01244	DB00474	Methohexital	
DB01244	DB00607	Nafcillin	
DB01244	DB00325	Nitroprusside	
DB01244	DB01337	Pancuronium	
DB01244	DB00312	Pentobarbital	
DB01244	DB01174	Phenobarbital	
DB01244	DB00925	Phenoxybenzamine	
DB01244	DB00692	Phentolamine	
DB01244	DB00252	Phenytoin	
DB01244	DB01263	Posaconazole	
DB01244	DB00457	Prazosin	
DB01244	DB01045	Rifampicin	
DB01244	DB01201	Rifapentine	
DB01244	DB00728	Rocuronium	
DB01244	DB00418	Secobarbital	
DB01244	DB06207	Silodosin	
DB01244	DB00263	Sulfisoxazole	
DB01244	DB00706	Tamsulosin	
DB01244	DB00976	Telithromycin	
DB01244	DB01162	Terazosin	
DB01244	DB01339	Vecuronium	
DB01244	DB00582	Voriconazole	
DB01247	DB01614	Acepromazine	
DB01247	DB01063	Acetophenazine	
DB01247	DB08897	Aclidinium	
DB01247	DB00488	Altretamine	
DB01247	DB06288	Amisulpride	
DB01247	DB00182	Amphetamine	
DB01247	DB00964	Apraclonidine	
DB01247	DB01238	Aripiprazole	
DB01247	DB00289	Atomoxetine	
DB01247	DB00767	Benzquinamide	
DB01247	DB06698	Betahistine	
DB01247	DB01393	Bezafibrate	
DB01247	DB00921	Buprenorphine	
DB01247	DB01156	Bupropion	
DB01247	DB00490	Buspirone	
DB01247	DB00564	Carbamazepine	
DB01247	DB01038	Carphenazine	
DB01247	DB01560	Cathinone	
DB01247	DB01178	Chlormezanone	
DB01247	DB00477	Chlorpromazine	
DB01247	DB01239	Chlorprothixene	
DB01247	DB00363	Clozapine	
DB01247	DB00924	Cyclobenzaprine	
DB01247	DB00434	Cyproheptadine	
DB01247	DB04884	Dapoxetine	
DB01247	DB06701	Dexmethylphenidate	
DB01247	DB00514	Dextromethorphan	
DB01247	DB00937	Diethylpropion	
DB01247	DB01184	Domperidone	
DB01247	DB00561	Doxapram	
DB01247	DB00366	Doxylamine	
DB01247	DB00450	Droperidol	
DB01247	DB01463	Fencamfamine	
DB01247	DB00875	Flupentixol	
DB01247	DB00623	Fluphenazine	
DB01247	DB04842	Fluspirilene	
DB01247	DB00502	Haloperidol	
DB01247	DB00956	Hydrocodone	
DB01247	DB00327	Hydromorphone	
DB01247	DB06706	Isometheptene	
DB01247	DB04924	Itopride	
DB01247	DB06707	Levonordefrin	
DB01247	DB00601	Linezolid	
DB01247	DB01356	Lithium	
DB01247	DB00408	Loxapine	
DB01247	DB00934	Maprotiline	
DB01247	DB01071	Mequitazine	
DB01247	DB00933	Mesoridazine	
DB01247	DB00333	Methadone	
DB01247	DB01403	Methotrimeprazine	
DB01247	DB00968	Methyldopa	
DB01247	DB00422	Methylphenidate	
DB01247	DB01233	Metoclopramide	
DB01247	DB06148	Mianserin	
DB01247	DB08893	Mirabegron	
DB01247	DB00370	Mirtazapine	
DB01247	DB01618	Molindone	
DB01247	DB00368	Norepinephrine	
DB01247	DB00334	Olanzapine	
DB01247	DB00904	Ondansetron	
DB01247	DB00497	Oxycodone	
DB01247	DB01192	Oxymorphone	
DB01247	DB01267	Paliperidone	
DB01247	DB00850	Perphenazine	
DB01247	DB01100	Pimozide	
DB01247	DB06808	Piperacetazine	
DB01247	DB06153	Pizotifen	
DB01247	DB00761	Potassium Chloride	
DB01247	DB01278	Pramlintide	
DB01247	DB00433	Prochlorperazine	
DB01247	DB00420	Promazine	
DB01247	DB01224	Quetiapine	
DB01247	DB00409	Remoxipride	
DB01247	DB00206	Reserpine	
DB01247	DB00734	Risperidone	
DB01247	DB00021	Secretin	
DB01247	DB06144	Sertindole	
DB01247	DB00391	Sulpiride	
DB01247	DB06204	Tapentadol	
DB01247	DB04844	Tetrabenazine	
DB01247	DB00679	Thioridazine	
DB01247	DB01623	Thiothixene	
DB01247	DB01409	Tiotropium	
DB01247	DB00273	Topiramate	
DB01247	DB00193	Tramadol	
DB01247	DB00831	Trifluoperazine	
DB01247	DB00508	Triflupromazine	
DB01247	DB00246	Ziprasidone	
DB01247	DB01624	Zuclopenthixol	
DB01248	DB01238	Aripiprazole	
DB01248	DB00559	Bosentan	
DB01248	DB00363	Clozapine	
DB01248	DB00872	Conivaptan	
DB01248	DB08912	Dabrafenib	
DB01248	DB01254	Dasatinib	
DB01248	DB01609	Deferasirox	
DB01248	DB06643	Denosumab	
DB01248	DB00204	Dofetilide	
DB01248	DB04855	Dronedarone	
DB01248	DB00956	Hydrocodone	
DB01248	DB01167	Itraconazole	
DB01248	DB08820	Ivacaftor	
DB01248	DB01097	Leflunomide	
DB01248	DB08827	Lomitapide	
DB01248	DB08933	LULICONAZOLE	
DB01248	DB00834	Mifepristone	
DB01248	DB00648	Mitotane	
DB01248	DB00108	Natalizumab	
DB01248	DB00337	Pimecrolimus	
DB01248	DB01100	Pimozide	
DB01248	DB01263	Posaconazole	
DB01248	DB01656	Roflumilast	
DB01248	DB09036	Siltuximab	
DB01248	DB06290	Simeprevir	
DB01248	DB06688	Sipuleucel-T	
DB01248	DB00398	Sorafenib	
DB01248	DB06273	Tocilizumab	
DB01248	DB08895	Tofacitinib	
DB01248	DB00072	Trastuzumab	
DB01248	DB00582	Voriconazole	
DB01249	DB00041	Aldesleukin	
DB01249	DB00331	Metformin	
DB01250	DB01109	Heparin	
DB01251	DB01238	Aripiprazole	
DB01251	DB01169	Arsenic trioxide	
DB01251	DB09009	Articaine	
DB01251	DB06216	Asenapine	
DB01251	DB01072	Atazanavir	
DB01251	DB08822	Azilsartan medoxomil	
DB01251	DB00436	Bendroflumethiazide	
DB01251	DB00887	Bumetanide	
DB01251	DB06719	Buserelin	
DB01251	DB00880	Chlorothiazide	
DB01251	DB00672	Chlorpropamide	
DB01251	DB00310	Chlorthalidone	
DB01251	DB00363	Clozapine	
DB01251	DB01285	Corticotropin	
DB01251	DB01380	Cortisone acetate	
DB01251	DB04839	Cyproterone acetate	
DB01251	DB08912	Dabrafenib	
DB01251	DB01406	Danazol	
DB01251	DB01264	Darunavir	
DB01251	DB00304	Desogestrel	
DB01251	DB01119	Diazoxide	
DB01251	DB00280	Disopyramide	
DB01251	DB01395	Drospirenone	
DB01251	DB04574	Estropipate	
DB01251	DB00903	Ethacrynic acid	
DB01251	DB00977	Ethinyl Estradiol	
DB01251	DB00823	Ethynodiol	
DB01251	DB00294	Etonogestrel	
DB01251	DB01590	Everolimus	
DB01251	DB00687	Fludrocortisone	
DB01251	DB01319	Fosamprenavir	
DB01251	DB00695	Furosemide	
DB01251	DB01120	Gliclazide	
DB01251	DB00222	Glimepiride	
DB01251	DB01067	Glipizide	
DB01251	DB01016	Glyburide	
DB01251	DB00014	Goserelin	
DB01251	DB06788	Histrelin	
DB01251	DB04865	Homoharringtonine	
DB01251	DB00999	Hydrochlorothiazide	
DB01251	DB04946	Iloperidone	
DB01251	DB00808	Indapamide	
DB01251	DB00224	Indinavir	
DB01251	DB05278	inhaled insulin	
DB01251	DB01306	Insulin Aspart	
DB01251	DB01307	Insulin Detemir	
DB01251	DB00047	Insulin Glargine	
DB01251	DB01309	Insulin Glulisine	
DB01251	DB00046	Insulin Lispro	
DB01251	DB00030	Insulin Regular	
DB01251	DB06791	Lanreotide	
DB01251	DB00007	Leuprolide	
DB01251	DB00367	Levonorgestrel	
DB01251	DB01601	Lopinavir	
DB01251	DB08815	Lurasidone	
DB01251	DB01277	Mecasermin	
DB01251	DB00603	Medroxyprogesterone Acetate	
DB01251	DB00351	Megestrol acetate	
DB01251	DB01357	Mestranol	
DB01251	DB01403	Methotrimeprazine	
DB01251	DB00232	Methyclothiazide	
DB01251	DB00959	Methylprednisolone	
DB01251	DB00524	Metolazone	
DB01251	DB00834	Mifepristone	
DB01251	DB00731	Nateglinide	
DB01251	DB00220	Nelfinavir	
DB01251	DB04868	Nilotinib	
DB01251	DB06713	Norelgestromin	
DB01251	DB00717	Norethindrone	
DB01251	DB00957	Norgestimate	
DB01251	DB00104	Octreotide	
DB01251	DB00334	Olanzapine	
DB01251	DB01267	Paliperidone	
DB01251	DB06663	Pasireotide	
DB01251	DB00738	Pentamidine	
DB01251	DB00592	Piperazine	
DB01251	DB01621	Pipotiazine	
DB01251	DB00635	Prednisone	
DB01251	DB00396	Progesterone	
DB01251	DB01224	Quetiapine	
DB01251	DB00468	Quinine	
DB01251	DB00912	Repaglinide	
DB01251	DB00734	Risperidone	
DB01251	DB00503	Ritonavir	
DB01251	DB01232	Saquinavir	
DB01251	DB00877	Sirolimus	
DB01251	DB00359	Sulfadiazine	
DB01251	DB01015	Sulfamethoxazole	
DB01251	DB00263	Sulfisoxazole	
DB01251	DB01268	Sunitinib	
DB01251	DB06287	Temsirolimus	
DB01251	DB00932	Tipranavir	
DB01251	DB00839	Tolazamide	
DB01251	DB01124	Tolbutamide	
DB01251	DB00214	Torasemide	
DB01251	DB06825	Triptorelin	
DB01251	DB02546	Vorinostat	
DB01251	DB00246	Ziprasidone	
DB01252	DB00284	Acarbose	
DB01252	DB09043	Albiglutide	
DB01252	DB06203	Alogliptin	
DB01252	DB01200	Bromocriptine	
DB01252	DB08907	Canagliflozin	
DB01252	DB00672	Chlorpropamide	
DB01252	DB06292	Dapagliflozin	
DB01252	DB00280	Disopyramide	
DB01252	DB09045	Dulaglutide	
DB01252	DB09038	Empagliflozin	
DB01252	DB01276	Exenatide	
DB01252	DB01120	Gliclazide	
DB01252	DB00222	Glimepiride	
DB01252	DB01067	Glipizide	
DB01252	DB01016	Glyburide	
DB01252	DB05278	inhaled insulin	
DB01252	DB01306	Insulin Aspart	
DB01252	DB01307	Insulin Detemir	
DB01252	DB00047	Insulin Glargine	
DB01252	DB01309	Insulin Glulisine	
DB01252	DB00046	Insulin Lispro	
DB01252	DB00030	Insulin Regular	
DB01252	DB06791	Lanreotide	
DB01252	DB08882	Linagliptin	
DB01252	DB06655	Liraglutide	
DB01252	DB01277	Mecasermin	
DB01252	DB00331	Metformin	
DB01252	DB00834	Mifepristone	
DB01252	DB00491	Miglitol	
DB01252	DB00731	Nateglinide	
DB01252	DB00104	Octreotide	
DB01252	DB06663	Pasireotide	
DB01252	DB00738	Pentamidine	
DB01252	DB01132	Pioglitazone	
DB01252	DB01278	Pramlintide	
DB01252	DB00468	Quinine	
DB01252	DB00912	Repaglinide	
DB01252	DB00412	Rosiglitazone	
DB01252	DB06335	Saxagliptin	
DB01252	DB01261	Sitagliptin	
DB01252	DB00359	Sulfadiazine	
DB01252	DB01015	Sulfamethoxazole	
DB01252	DB00263	Sulfisoxazole	
DB01252	DB01268	Sunitinib	
DB01252	DB00839	Tolazamide	
DB01252	DB01124	Tolbutamide	
DB01253	DB01614	Acepromazine	
DB01253	DB01063	Acetophenazine	
DB01253	DB06288	Amisulpride	
DB01253	DB00673	Aprepitant	
DB01253	DB01238	Aripiprazole	
DB01253	DB03880	Batimastat	
DB01253	DB00767	Benzquinamide	
DB01253	DB08873	Boceprevir	
DB01253	DB01038	Carphenazine	
DB01253	DB01178	Chlormezanone	
DB01253	DB00477	Chlorpromazine	
DB01253	DB01239	Chlorprothixene	
DB01253	DB00363	Clozapine	
DB01253	DB00872	Conivaptan	
DB01253	DB04884	Dapoxetine	
DB01253	DB01254	Dasatinib	
DB01253	DB00450	Droperidol	
DB01253	DB01463	Fencamfamine	
DB01253	DB00875	Flupentixol	
DB01253	DB00623	Fluphenazine	
DB01253	DB04842	Fluspirilene	
DB01253	DB06717	Fosaprepitant	
DB01253	DB00502	Haloperidol	
DB01253	DB00677	Isoflurophate	
DB01253	DB01167	Itraconazole	
DB01253	DB08820	Ivacaftor	
DB01253	DB04871	Lorcaserin	
DB01253	DB00408	Loxapine	
DB01253	DB08933	LULICONAZOLE	
DB01253	DB00933	Mesoridazine	
DB01253	DB01403	Methotrimeprazine	
DB01253	DB01233	Metoclopramide	
DB01253	DB00834	Mifepristone	
DB01253	DB01618	Molindone	
DB01253	DB00727	Nitroglycerin	
DB01253	DB00334	Olanzapine	
DB01253	DB00904	Ondansetron	
DB01253	DB01267	Paliperidone	
DB01253	DB00850	Perphenazine	
DB01253	DB01100	Pimozide	
DB01253	DB06808	Piperacetazine	
DB01253	DB01263	Posaconazole	
DB01253	DB00433	Prochlorperazine	
DB01253	DB00420	Promazine	
DB01253	DB01224	Quetiapine	
DB01253	DB00409	Remoxipride	
DB01253	DB00206	Reserpine	
DB01253	DB00734	Risperidone	
DB01253	DB06144	Sertindole	
DB01253	DB06290	Simeprevir	
DB01253	DB00391	Sulpiride	
DB01253	DB05521	Telaprevir	
DB01253	DB00679	Thioridazine	
DB01253	DB01623	Thiothixene	
DB01253	DB00831	Trifluoperazine	
DB01253	DB00508	Triflupromazine	
DB01253	DB00582	Voriconazole	
DB01253	DB00246	Ziprasidone	
DB01253	DB01624	Zuclopenthixol	
DB01254	DB00054	Abciximab	
DB01254	DB01418	Acenocoumarol	
DB01254	DB00316	Acetaminophen	
DB01254	DB00945	Acetylsalicylic acid	
DB01254	DB05773	ado-trastuzumab emtansine	
DB01254	DB00802	Alfentanil	
DB01254	DB00346	Alfuzosin	
DB01254	DB00404	Alprazolam	
DB01254	DB06723	Aluminum hydroxide	
DB01254	DB01223	Aminophylline	
DB01254	DB00381	Amlodipine	
DB01254	DB06605	Apixaban	
DB01254	DB00673	Aprepitant	
DB01254	DB00278	Argatroban	
DB01254	DB01238	Aripiprazole	
DB01254	DB06413	armodafinil	
DB01254	DB01072	Atazanavir	
DB01254	DB01076	Atorvastatin	
DB01254	DB06237	Avanafil	
DB01254	DB06626	Axitinib	
DB01254	DB00865	Benzphetamine	
DB01254	DB00612	Bisoprolol	
DB01254	DB00006	Bivalirudin	
DB01254	DB08873	Boceprevir	
DB01254	DB00559	Bosentan	
DB01254	DB06616	Bosutinib	
DB01254	DB01200	Bromocriptine	
DB01254	DB00921	Buprenorphine	
DB01254	DB00490	Buspirone	
DB01254	DB00241	Butalbital	
DB01254	DB06772	Cabazitaxel	
DB01254	DB08875	Cabozantinib	
DB01254	DB00136	Calcitriol	
DB01254	DB06724	Calcium carbonate	
DB01254	DB00564	Carbamazepine	
DB01254	DB00475	Chlordiazepoxide	
DB01254	DB00608	Chloroquine	
DB01254	DB01166	Cilostazol	
DB01254	DB00501	Cimetidine	
DB01254	DB01012	Cinacalcet	
DB01254	DB04272	Citric Acid	
DB01254	DB01211	Clarithromycin	
DB01254	DB00771	Clidinium	
DB01254	DB01068	Clonazepam	
DB01254	DB00758	Clopidogrel	
DB01254	DB00363	Clozapine	
DB01254	DB00907	Cocaine	
DB01254	DB01394	Colchicine	
DB01254	DB00872	Conivaptan	
DB01254	DB08865	Crizotinib	
DB01254	DB04839	Cyproterone acetate	
DB01254	DB06695	Dabigatran etexilate	
DB01254	DB08912	Dabrafenib	
DB01254	DB06779	Dalteparin	
DB01254	DB06754	Danaparoid	
DB01254	DB01219	Dantrolene	
DB01254	DB00496	Darifenacin	
DB01254	DB01264	Darunavir	
DB01254	DB01609	Deferasirox	
DB01254	DB00705	Delavirdine	
DB01254	DB06643	Denosumab	
DB01254	DB06700	Desvenlafaxine	
DB01254	DB00829	Diazepam	
DB01254	DB00266	Dicoumarol	
DB01254	DB00861	Diflunisal	
DB01254	DB01551	Dihydrocodeine	
DB01254	DB00320	Dihydroergotamine	
DB01254	DB00343	Diltiazem	
DB01254	DB00975	Dipyridamole	
DB01254	DB01248	Docetaxel	
DB01254	DB00590	Doxazosin	
DB01254	DB00476	Duloxetine	
DB01254	DB00974	Edetic Acid	
DB01254	DB00216	Eletriptan	
DB01254	DB01225	Enoxaparin	
DB01254	DB08899	Enzalutamide	
DB01254	DB00700	Eplerenone	
DB01254	DB00063	Eptifibatide	
DB01254	DB01049	Ergoloid mesylate	
DB01254	DB01253	Ergonovine	
DB01254	DB00696	Ergotamine	
DB01254	DB00530	Erlotinib	
DB01254	DB00736	Esomeprazole	
DB01254	DB00402	Eszopiclone	
DB01254	DB00977	Ethinyl Estradiol	
DB01254	DB00593	Ethosuximide	
DB01254	DB08794	Ethyl biscoumacetate	
DB01254	DB00749	Etodolac	
DB01254	DB00773	Etoposide	
DB01254	DB01590	Everolimus	
DB01254	DB00927	Famotidine	
DB01254	DB00949	Felbamate	
DB01254	DB01023	Felodipine	
DB01254	DB00573	Fenoprofen	
DB01254	DB00813	Fentanyl	
DB01254	DB06702	Fesoterodine	
DB01254	DB08976	Floctafenine	
DB01254	DB00690	Flurazepam	
DB01254	DB00499	Flutamide	
DB01254	DB08906	Fluticasone furoate	
DB01254	DB00176	Fluvoxamine	
DB01254	DB00569	Fondaparinux sodium	
DB01254	DB01319	Fosamprenavir	
DB01254	DB06717	Fosaprepitant	
DB01254	DB01320	Fosphenytoin	
DB01254	DB00317	Gefitinib	
DB01254	DB01018	Guanfacine	
DB01254	DB00502	Haloperidol	
DB01254	DB01109	Heparin	
DB01254	DB00956	Hydrocodone	
DB01254	DB01050	Ibuprofen	
DB01254	DB00224	Indinavir	
DB01254	DB00328	Indomethacin	
DB01254	DB00762	Irinotecan	
DB01254	DB06636	Isavuconazonium	
DB01254	DB06706	Isometheptene	
DB01254	DB00883	Isosorbide Dinitrate	
DB01254	DB01020	Isosorbide Mononitrate	
DB01254	DB00270	Isradipine	
DB01254	DB01167	Itraconazole	
DB01254	DB08820	Ivacaftor	
DB01254	DB04845	Ixabepilone	
DB01254	DB01221	Ketamine	
DB01254	DB01009	Ketoprofen	
DB01254	DB00465	Ketorolac	
DB01254	DB00448	Lansoprazole	
DB01254	DB01259	Lapatinib	
DB01254	DB01097	Leflunomide	
DB01254	DB08918	Levomilnacipran	
DB01254	DB08827	Lomitapide	
DB01254	DB01601	Lopinavir	
DB01254	DB00227	Lovastatin	
DB01254	DB08933	LULICONAZOLE	
DB01254	DB08815	Lurasidone	
DB01254	DB08932	MACITENTAN	
DB01254	DB01377	Magnesium oxide	
DB01254	DB04835	Maraviroc	
DB01254	DB00784	Mefenamic acid	
DB01254	DB00358	Mefloquine	
DB01254	DB00814	Meloxicam	
DB01254	DB00333	Methadone	
DB01254	DB00353	Methylergometrine	
DB01254	DB00683	Midazolam	
DB01254	DB00834	Mifepristone	
DB01254	DB04896	Milnacipran	
DB01254	DB00370	Mirtazapine	
DB01254	DB00648	Mitotane	
DB01254	DB00745	Modafinil	
DB01254	DB00461	Nabumetone	
DB01254	DB08813	Nadroparin	
DB01254	DB00788	Naproxen	
DB01254	DB00108	Natalizumab	
DB01254	DB00731	Nateglinide	
DB01254	DB01149	Nefazodone	
DB01254	DB00220	Nelfinavir	
DB01254	DB01115	Nifedipine	
DB01254	DB00393	Nimodipine	
DB01254	DB00401	Nisoldipine	
DB01254	DB00585	Nizatidine	
DB01254	DB00338	Omeprazole	
DB01254	DB00991	Oxaprozin	
DB01254	DB00497	Oxycodone	
DB01254	DB06603	Panobinostat	
DB01254	DB00213	Pantoprazole	
DB01254	DB00715	Paroxetine	
DB01254	DB06589	Pazopanib	
DB01254	DB00498	Phenindione	
DB01254	DB01174	Phenobarbital	
DB01254	DB00946	Phenprocoumon	
DB01254	DB00252	Phenytoin	
DB01254	DB00337	Pimecrolimus	
DB01254	DB01100	Pimozide	
DB01254	DB01621	Pipotiazine	
DB01254	DB00554	Piroxicam	
DB01254	DB08910	Pomalidomide	
DB01254	DB01263	Posaconazole	
DB01254	DB06209	Prasugrel	
DB01254	DB01058	Praziquantel	
DB01254	DB00794	Primidone	
DB01254	DB01129	Rabeprazole	
DB01254	DB00863	Ranitidine	
DB01254	DB00243	Ranolazine	
DB01254	DB08896	Regorafenib	
DB01254	DB01045	Rifampicin	
DB01254	DB01201	Rifapentine	
DB01254	DB00503	Ritonavir	
DB01254	DB06228	Rivaroxaban	
DB01254	DB01656	Roflumilast	
DB01254	DB08877	Ruxolitinib	
DB01254	DB00938	Salmeterol	
DB01254	DB01232	Saquinavir	
DB01254	DB06335	Saxagliptin	
DB01254	DB01104	Sertraline	
DB01254	DB00203	Sildenafil	
DB01254	DB06207	Silodosin	
DB01254	DB09036	Siltuximab	
DB01254	DB06290	Simeprevir	
DB01254	DB00641	Simvastatin	
DB01254	DB06688	Sipuleucel-T	
DB01254	DB00877	Sirolimus	
DB01254	DB01390	Sodium bicarbonate	
DB01254	DB01591	Solifenacin	
DB01254	DB06145	Spiramycin	
DB01254	DB00708	Sufentanil	
DB01254	DB00263	Sulfisoxazole	
DB01254	DB00605	Sulindac	
DB01254	DB06271	Sulodexide	
DB01254	DB01268	Sunitinib	
DB01254	DB09034	Suvorexant	
DB01254	DB00820	Tadalafil	
DB01254	DB00675	Tamoxifen	
DB01254	DB00706	Tamsulosin	
DB01254	DB05521	Telaprevir	
DB01254	DB00976	Telithromycin	
DB01254	DB06287	Temsirolimus	
DB01254	DB00444	Teniposide	
DB01254	DB00277	Theophylline	
DB01254	DB00906	Tiagabine	
DB01254	DB01600	Tiaprofenic acid	
DB01254	DB08816	Ticagrelor	
DB01254	DB00208	Ticlopidine	
DB01254	DB06822	Tinzaparin	
DB01254	DB00775	Tirofiban	
DB01254	DB06273	Tocilizumab	
DB01254	DB08895	Tofacitinib	
DB01254	DB00500	Tolmetin	
DB01254	DB01036	Tolterodine	
DB01254	DB06212	Tolvaptan	
DB01254	DB05109	Trabectedin	
DB01254	DB00193	Tramadol	
DB01254	DB00072	Trastuzumab	
DB01254	DB00374	Treprostinil	
DB01254	DB00897	Triazolam	
DB01254	DB00726	Trimipramine	
DB01254	DB00862	Vardenafil	
DB01254	DB00285	Venlafaxine	
DB01254	DB06684	Vilazodone	
DB01254	DB00570	Vinblastine	
DB01254	DB00541	Vincristine	
DB01254	DB00361	Vinorelbine	
DB01254	DB09030	Vorapaxar	
DB01254	DB00582	Voriconazole	
DB01254	DB00682	Warfarin	
DB01254	DB00425	Zolpidem	
DB01254	DB00909	Zonisamide	
DB01254	DB01198	Zopiclone	
DB01255	DB01193	Acebutolol	
DB01255	DB01614	Acepromazine	
DB01255	DB00819	Acetazolamide	
DB01255	DB01063	Acetophenazine	
DB01255	DB06723	Aluminum hydroxide	
DB01255	DB06288	Amisulpride	
DB01255	DB06767	Ammonium chloride	
DB01255	DB00182	Amphetamine	
DB01255	DB01238	Aripiprazole	
DB01255	DB00289	Atomoxetine	
DB01255	DB00865	Benzphetamine	
DB01255	DB00767	Benzquinamide	
DB01255	DB06724	Calcium carbonate	
DB01255	DB01038	Carphenazine	
DB01255	DB01178	Chlormezanone	
DB01255	DB01556	Chlorphentermine	
DB01255	DB00477	Chlorpromazine	
DB01255	DB01239	Chlorprothixene	
DB01255	DB01407	Clenbuterol	
DB01255	DB00363	Clozapine	
DB01255	DB01144	Diclofenamide	
DB01255	DB00841	Dobutamine	
DB01255	DB00988	Dopamine	
DB01255	DB00450	Droperidol	
DB01255	DB00668	Epinephrine	
DB01255	DB00593	Ethosuximide	
DB01255	DB00311	Ethoxzolamide	
DB01255	DB01463	Fencamfamine	
DB01255	DB01288	Fenoterol	
DB01255	DB00875	Flupentixol	
DB01255	DB00623	Fluphenazine	
DB01255	DB04842	Fluspirilene	
DB01255	DB00983	Formoterol	
DB01255	DB00502	Haloperidol	
DB01255	DB08824	Ioflupane I 123	
DB01255	DB01064	Isoprenaline	
DB01255	DB00598	Labetalol	
DB01255	DB00601	Linezolid	
DB01255	DB01356	Lithium	
DB01255	DB00408	Loxapine	
DB01255	DB01377	Magnesium oxide	
DB01255	DB01365	Mephentermine	
DB01255	DB00933	Mesoridazine	
DB01255	DB00610	Metaraminol	
DB01255	DB01577	Methamphetamine	
DB01255	DB01403	Methotrimeprazine	
DB01255	DB00723	Methoxamine	
DB01255	DB00211	Midodrine	
DB01255	DB01618	Molindone	
DB01255	DB06711	Naphazoline	
DB01255	DB00368	Norepinephrine	
DB01255	DB00334	Olanzapine	
DB01255	DB00904	Ondansetron	
DB01255	DB00816	Orciprenaline	
DB01255	DB00935	Oxymetazoline	
DB01255	DB01267	Paliperidone	
DB01255	DB00850	Perphenazine	
DB01255	DB00830	Phenmetrazine	
DB01255	DB01174	Phenobarbital	
DB01255	DB00191	Phentermine	
DB01255	DB00388	Phenylephrine	
DB01255	DB00397	Phenylpropanolamine	
DB01255	DB00252	Phenytoin	
DB01255	DB01100	Pimozide	
DB01255	DB06808	Piperacetazine	
DB01255	DB00433	Prochlorperazine	
